"url","id","title","disc_cat_1","disc_cat_2","disc_cat_3","disc_cat_4","disc_cat_5"
"http://arcticdata.io/catalog/view/doi:10.18739/A2601D","doi:10.18739/A2601D","River_discharge_PakisjoqSouth_River_Greenland_2011_to_2012","Hydrology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A26W9D","doi:10.18739/A26W9D","Collaborative Research: Annual Observations of Biological and Physical Marine Environment in the Chukchi and Nearshore Beaufort Seas near Barrow, AK - A Biophysical Component of the Arctic Observing Network","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A22N4ZH5K","doi:10.18739/A22N4ZH5K","Ocean sensor data from multi-path acoustic network under land-fast sea ice in Wolstenholme Fjord, Greenland, April 2017","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2J831","doi:10.18739/A2J831","Photogrammetric scans of aerial photographs of North American glaciers, 1981. Roll 2 tiffs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D69Z931G","doi:10.5065/D69Z931G","Thermistor data from surface soils and permafrost in the Imnavait Creek watershed","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6W37THB","doi:10.5065/D6W37THB","Biomass by Functional Type - West Dock MNT Site (Excel) [Walker, D.]","ecology","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6RV0KSQ","doi:10.5065/D6RV0KSQ","HLY-02-01 Satellite, AVHRR Channel 1 Imagery [NCAR/EOL]","aerial imagery/basemaps",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6445JHS","doi:10.5065/D6445JHS","HLY-08-02 Nitrate N and O natural abundance stable isotope ratios","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6CC0XQQ","doi:10.5065/D6CC0XQQ","Environmental data for Macrobenthic sampling stations in Prudhoe Bay, Beaufort Sea 1974 [Blanchard]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D65B00KJ","doi:10.5065/D65B00KJ","Soil microbial parameters in Alaskan tundra soil through the winter","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6JM27PQ","doi:10.5065/D6JM27PQ","CNS Data for Box Core Sample B-5 taken at P1-92-14 (Excel) [Cutter, G.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2XR7S","doi:10.18739/A2XR7S","Photogrammetric scans of aerial photographs of North American glaciers, 1993. Roll 2 jpegs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2R58R","doi:10.18739/A2R58R","Hydroxyl (OH) airglow image data, Alaska, December 12, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2TK0G","doi:10.18739/A2TK0G","Photogrammetric scans of aerial photographs of North American glaciers, 1980. Roll 2 tiffs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A24G4R","doi:10.18739/A24G4R","Ocean water property observations reported from ice-tethered profiler(ITP) #43,Beaufort Sea, 2010","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A26247","doi:10.18739/A26247","Hydroxyl (OH) airglow image data, Alaska, November 25, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2DC5K","doi:10.18739/A2DC5K","Ocean water property observations reported from ice-tethered profiler(ITP) #51,Transpolar Drift, 2011","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2HK0P","doi:10.18739/A2HK0P","Photogrammetric scans of North American Glacier Aerial Photographs, 1991. Roll 1 thumbnails","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2222R54H","doi:10.18739/A2222R54H","Taku Glacier borehole data, Alaska, 2014-2016","Glaciology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2GQ6R18F","doi:10.18739/A2GQ6R18F","Stewart 2007 Evidence for Accelerated Surface Melting Rates on the Linné Glacier, Svalbard","Glaciology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6RJ4GFD","doi:10.5065/D6RJ4GFD","PS1012 CTD Data","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2HX15Q8V","doi:10.18739/A2HX15Q8V","Thermal State of Permafrost in North America - annually observed ground temperatures, 2018","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6862DF1","doi:10.5065/D6862DF1","KN195-10 Ship Track Data [Sambrotto/WHOI]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2XD12","doi:10.18739/A2XD12","SCICEX: The Science Ice Exercise","Cryology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A21W1T","doi:10.18739/A21W1T","Hydroxyl (OH) airglow image data, Alaska, November 2, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2DG0Q","doi:10.18739/A2DG0Q","Hydroxyl (OH) airglow image data, Alaska, September 4, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2J920","doi:10.18739/A2J920","2009 labeled acetate experiment","Hydrology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D69S1P1R","doi:10.5065/D69S1P1R","HLY-08-02 Sea Ice Movie [Ashjian/LDEO]","Oceanography","Cryology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A28B9H","doi:10.18739/A28B9H","Hydroxyl (OH) airglow image data, Alaska, January 30, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2M28G","doi:10.18739/A2M28G","Mobile Instrumented Sensor Platform (MISP) Datalogger Imnaviat, Alaska, 2016","ecology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6CR5RFR","doi:10.5065/D6CR5RFR","HLY-02-01 Satellite, DMSP OLS 1 KM Visible Imagery [NCAR/EOL]","aerial imagery/basemaps",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2D94H","doi:10.18739/A2D94H","Arctic Sea Ice: gifs all 1 of 4 (nic_weekly_1999_12_27_fst.v0.bin to nic_weekly_1980_07_15_tot.v0.gif)","Cryology","Oceanography",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2DF71","doi:10.18739/A2DF71","Photogrammetric scans of aerial photographs of North American glaciers, 1990. Roll 3 jpegs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2VX06270","doi:10.18739/A2VX06270","IABP 12-Hourly Interpolated position, velocity, SLP, and SAT Observations","Atmospheric Science","Cryology","Oceanography",NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2K06X08R","doi:10.18739/A2K06X08R","Root profiles and 15N isotope uptake of tundra plants, Eight Mile Lake, Alaska 2015","biology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D66D5R38","doi:10.5065/D66D5R38","Happy Valley Permanent Vegetation Plots","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2348GG12","doi:10.18739/A2348GG12","Borehole tilt sensor data for Jarvis Glacier, Alaska (2017-2018)","Glaciology","ice cores",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2B59D","doi:10.18739/A2B59D","Time Series Data (SnowNet)","Cryology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2F82Q","doi:10.18739/A2F82Q","Hydroxyl (OH) airglow image data, Alaska, February 23, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6765CFF","doi:10.5065/D6765CFF","HLY-02-01 Ship Underway Data - True Wind Speed and Direction (Plot) [NCAR/EOL]","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A20K26B17","doi:10.18739/A20K26B17","Autonomous Ice Mass Balance Buoy Observations, Buoy 2003D, Beaufort Sea, Arctic Ocean, 2003","Cryology","Oceanography","Atmospheric Science",NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6CF9N8P","doi:10.5065/D6CF9N8P","Hourly Average Soil, Air and Ground Temperatures - Council Woodland Site [Romanovsky, V.]","Soil Science","Atmospheric Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6K64G68","doi:10.5065/D6K64G68","Chemical and Isotopic Tracers from the Arctic Ocean","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6F47M5P","doi:10.5065/D6F47M5P","SWL11 Bottle data","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A29C7D","doi:10.18739/A29C7D","Fine Root Production","ecology","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6X928DV","doi:10.5065/D6X928DV","HLY-04-02 Dissolved Organic Carbon (DOC) Data (ASCII) [Hansell, D. and N.R. Bates]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D64J0C5G","doi:10.5065/D64J0C5G","CNS Data for Box Core Sample P-1 taken at P1-92-14 (Excel) [Cutter, G.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2JG5V","doi:10.18739/A2JG5V","Hydroxyl (OH) airglow image data, Alaska, December 29, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6W9578G","doi:10.5065/D6W9578G","HLY-04-03 Mesozooplankton Abundance [Ashjian, C., and R. Campbell]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6FT8J4P","doi:10.5065/D6FT8J4P","Chick diets of little auks (Alle alle) in Hornsund Fjord, Spitsbergen","biology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2B56D43G","doi:10.18739/A2B56D43G","Autonomous Ice Mass Balance Buoy Observations, Buoy 2000A, Central Arctic, 2000","Cryology","Oceanography","Atmospheric Science",NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2PM2B","doi:10.18739/A2PM2B","Cloud-scale turbulent dissipation rate, 2003","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A26G2M","doi:10.18739/A26G2M","Black Rapids glacier ice GPS data, Eastern Alaska Range, 2012","Glaciology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2PV6B70J","doi:10.18739/A2PV6B70J","Radon-222/Radium-226 profiles Beaurfort Sea","Cryology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A24K6J","doi:10.18739/A24K6J","Daily time lapse photography of Linnévatnet 05May07 to 25Jul07","Glaciology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A29R76","doi:10.18739/A29R76","Hydroxyl (OH) airglow image data, Alaska, March 11, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6V40S7Q","doi:10.5065/D6V40S7Q","Sir Wilfrid Laurier (SWL) Cruise Merged Chemistry Parameters (2004)","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6QZ2822","doi:10.5065/D6QZ2822","Point Barrow, Alaska and Vicinity Bathymetry","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2N22H","doi:10.18739/A2N22H","Arctic Sea Ice: gifs single","Cryology","Oceanography",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6T43R6P","doi:10.5065/D6T43R6P","Polar Bears: Body temperature","biology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A28V55","doi:10.18739/A28V55","Hydroxyl (OH) airglow image data, Alaska, March 4, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A22C1Z","doi:10.18739/A22C1Z","Photogrammetric scans of aerial photographs of North American glaciers, 1976. Roll 2 jpegs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2DZ42","doi:10.18739/A2DZ42","Hydroxyl (OH) airglow image data, Alaska, January 8, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2QB9J","doi:10.18739/A2QB9J","Hydroxyl (OH) airglow image data, Alaska, January 1, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2JB8M","doi:10.18739/A2JB8M","Hydroxyl (OH) airglow image data, Alaska, February 24, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D67M060S","doi:10.5065/D67M060S","HLY-04-02 Benthic Station Data (benthic faunal data and sediment tracers) (Excel) [Grebmeier, J. and L. Cooper]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6NG4NSB","doi:10.5065/D6NG4NSB","Glacial Geology of Toolik Lake and Upper Kuparuk Region [Walker, D.]","aerial imagery/basemaps","geology/geophysics","Glaciology",NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6542KRH","doi:10.5065/D6542KRH","Low Arctic monitoring of plant community composition and dynamics","ecology","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2N58T","doi:10.18739/A2N58T","WHOI Ice Tethered Profiler #13","Oceanography","Cryology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6J964J3","doi:10.5065/D6J964J3","Oumalik Site 1 Grid Description with Photo [Walker, D.]","ecology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6Z31WPR","doi:10.5065/D6Z31WPR","HLY-07-01 POSMV and Navigation Data [Sambrotto/LDEO]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2Z543","doi:10.18739/A2Z543","Photogrammetric scans of aerial photographs of North American glaciers, 1979. Roll 3 thumbnails","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6DV1H0V","doi:10.5065/D6DV1H0V","ArcticRIMS: NCEP Reanalysis Minimum Temperature","model output","Atmospheric Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6057D3M","doi:10.5065/D6057D3M","Alaska Average Time-integrated NDVI - Northern Alaska [Jia, J., H. Epstein, D. Walker]","aerial imagery/basemaps","ecology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2BZ6174P","doi:10.18739/A2BZ6174P","Mineralogical Analysis of Primary and Secondary Source Sediments to Linnévatnet, Spitsbergen, Svalbard, 2006","Hydrology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2965X","doi:10.18739/A2965X","Passive acoustic data from Davis Strait - C1 3 of 17 (120113-1800-C1-01998.wav to 120224-0800-C1-02996.wav)","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2DF6K29X","doi:10.18739/A2DF6K29X","WHOI Ice Tethered Profiler #19","Oceanography","Cryology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A27P8TC80","doi:10.18739/A27P8TC80","Autonomous Ice Mass Balance Buoy Observations, Buoy 2008D, Central Arctic, 2008","Cryology","Oceanography","Atmospheric Science",NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2G05D","doi:10.18739/A2G05D","Lake-sediment charcoal counts and chronological data from Alaskan tundra ecosystems: Erethizon, Fox, Red, and Tempest lakes","Hydrology","climate",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6SN071Z","doi:10.5065/D6SN071Z","HLY-02-01 ADCP Data (2-min Averages) [Muenchow, A.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2SD26","doi:10.18739/A2SD26","Polar Science Center Hydrographic Climatology (PHC)","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6028PPW","doi:10.5065/D6028PPW","ArcticRIMS: NCEP Reanalysis LongWaveNet Radiation","model output","Atmospheric Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2P93M","doi:10.18739/A2P93M","Passive acoustic data from Davis Strait - C1 11 of 17 (121211-1800-C1-09990.wav to 130122-0800-C1-10988.wav)","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6NK3C45","doi:10.5065/D6NK3C45","Carbon and Nitrogen Isotope Dynamics (Excel) [Dunton, K.]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D61R6NM1","doi:10.5065/D61R6NM1","AOS-94 Cruise Neutral Lipids (Excel) [Harvey, R.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2BP39","doi:10.18739/A2BP39","Mobile Instrumented Sensor Platform (MISP) Datalogger Toolik, Alaska, 2016","ecology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2NZ80P73","doi:10.18739/A2NZ80P73","Determination of Stratiform Cloud Formation and its Effect upon Glacial Ablation at Linnébreen, Svalbard for the Summer of 2005","Atmospheric Science","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A28J9K","doi:10.18739/A28J9K","Hydroxyl (OH) airglow image data, Alaska, March 19, 2011","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2FB4WM2Z","doi:10.18739/A2FB4WM2Z","Stable carbon and nitrogen isotopes in fertilized arctic soils 2015","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2TB0XV7T","doi:10.18739/A2TB0XV7T","Ice sheet and ice cap firn core physical and chemical stratigraphy, Disko Bay region, GreenLand, 2014-2015","Cryology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6TH8JSH","doi:10.5065/D6TH8JSH","HLY-02-01 Mesozooplankton Grazing Rates (ASCII) [Campbell, R. and C. Ashjian]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6VM49FZ","doi:10.5065/D6VM49FZ","Canadian Transect for the Circumpolar Arctic Vegetation Map (CAVM) Data Report [Walker, D., W. Gould, H. Epstein]","ecology","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6WH2N4K","doi:10.5065/D6WH2N4K","Ecosystem metabolism for an arctic warm spring-stream","Hydrology","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6F18WWR","doi:10.5065/D6F18WWR","Ivotuk Thaw Depth Measurements (ASCII) [Hinzman, L.]","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2FZ7H","doi:10.18739/A2FZ7H","Focused synthetic aperture radar processing of echogram data with Minimum Variance Distortionless Response (MVDR) antenna array processing, Greenland, March 31 - April 7, 2009","aerial imagery/basemaps","Cryology","Glaciology",NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A27W7Z","doi:10.18739/A27W7Z","I8 Outlet CSASN Discharge 2010","Hydrology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2CF9J637","doi:10.18739/A2CF9J637","Landfast Sea Ice at Utquiagvik (Barrow), Alaska, 2015","Oceanography","Cryology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6N877WS","doi:10.5065/D6N877WS","HLY-04-02 Mesozooplankton Grazing Rates (Excel) [Campbell, R. and C. Ashjian]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D61834KD","doi:10.5065/D61834KD","Beaufort Gyre IOEB Data 1992-1998 (DOS format) [Krishfield, R.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D65X26ZK","doi:10.5065/D65X26ZK","HLY-06-01 Forward Thermosalinograph Data [Grebmeier/LDEO]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6H9939C","doi:10.5065/D6H9939C","HLY-04-02 Ice Algal and Phytoplankton Photophysiological Measurements [Gradinger, R.]","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2VS2M","doi:10.18739/A2VS2M","Taku Glacier, Southeast Alaska aerial photogrammetry, August 2, 2015","Glaciology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6F769QS","doi:10.5065/D6F769QS","Council Sapflow Data - Forest Site (Excel) [Beringer, J.]","biology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D61V5C26","doi:10.5065/D61V5C26","HLY-04-04 ADCP Data (2-min Averages) [Muenchow, A.]","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6RX997B","doi:10.5065/D6RX997B","LAI and NDVI Meas. - Franklin Bluffs MNT Site (Excel) [Walker, D.]","ecology","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2GQ6R21H","doi:10.18739/A2GQ6R21H","Ablation stake data from Chamberlin Glacier, Arctic National Wildlife Refuge, Alaska, 2016-2017","Glaciology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2TN6F","doi:10.18739/A2TN6F","Hydroxyl (OH) airglow image data, Alaska, February 29, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2WG83","doi:10.18739/A2WG83","North Mountain Stream Discharge","Hydrology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6F18WTV","doi:10.5065/D6F18WTV","Nathaniel B. Palmer Cruise NBP03-04a 1-minute Track Data [Swift, J.]","cyberinfrastructure","Oceanography",NA,NA,NA
