"","id","dateUploaded","datasource","title"
"2791","doi:10.18739/A2HR72","2017-09-08T00:32:57.051Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1978. Roll 4 jpegs"
"2792","doi:10.18739/A2786C","2018-02-14T20:16:21Z","urn:node:ARCTIC","Climate and Flux Data from Alaska Sites, 1998-2000"
"2793","doi:10.18739/A2736M23F","2019-09-17T23:32:01.603Z","urn:node:ARCTIC","Benthic macroinfaunal samples collected from the Canadian Coast Guard Ship (CCGS) Sir Wilfrid Laurier, Northern Bering Sea to Chukchi Sea, 2012"
"2794","doi:10.18739/A2G028","2016-04-02T05:40:26.614Z","urn:node:ARCTIC","UVSIMN Version2 Summit Spectra"
"2795","doi:10.18739/A2K33M","2016-04-02T04:22:29.297Z","urn:node:ARCTIC","Sep 6"
"2796","doi:10.18739/A2091N","2016-04-02T08:42:07.145Z","urn:node:ARCTIC","Rosetta Data Translation Tool Sandbox"
"2797","doi:10.18739/A22J6842N","2018-11-15T20:27:51.458Z","urn:node:ARCTIC","Autonomous Ice Mass Balance Buoy Observations, Buoy 2012J, Laptev Sea, Arctic Ocean, 2012"
"2798","doi:10.18739/A2FS6D","2016-04-02T03:59:56.176Z","urn:node:ARCTIC","Nov 27"
"2799","doi:10.5065/D66971J4","2016-04-02T07:20:01.696Z","urn:node:ARCTIC","Retrospective data on Fish, Birds, Mammals (B68)"
"2800","doi:10.5065/D6XP7303","2016-04-02T12:49:25.734Z","urn:node:ARCTIC","SBI Microzooplankton Stocks Data (Excel) [Sherr, E.]"
"2801","doi:10.5065/D66M3506","2016-04-02T10:51:00.992Z","urn:node:ARCTIC","Methane Flux Data, Alaska North Slope, 1994-1996"
"2802","doi:10.18739/A2W03C","2016-04-02T05:25:29.273Z","urn:node:ARCTIC","Daily time lapse photography of Linnébreen 01Apr09 to 19Aug09"
"2803","doi:10.18739/A2M62K","2016-04-02T09:56:14.019Z","urn:node:ARCTIC","High Spectral Resolution Lidar Data from Eureka Canada"
"2804","doi:10.18739/A2BB94","2017-07-25T04:08:18.753Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1980. Roll 1 tiffs"
"2805","doi:10.18739/A2Q814S0S","2019-04-15T19:33:33.668Z","urn:node:ARCTIC","Sediment trap data from Lake Peters and Lake Schrader, Arctic National Wildlife Refuge, Alaska, 2015-2017"
"2806","doi:10.18739/A2RQ1M","2016-09-21T01:14:07.405Z","urn:node:ARCTIC","Passive acoustic data from A3 in the Bering Strait 12 of 17 (140130_030000_AU_BS03.wav to 140312_170000_AU_BS03.wav)"
"2807","doi:10.5065/D6QF8R02","2016-04-02T13:19:10.061Z","urn:node:ARCTIC","Western Arctic Benthic Community Structure and Biomass [Dunton K., J. Grebmeier, D. Maidment]"
"2808","doi:10.5065/D6BV7DNS","2016-04-02T06:30:07.372Z","urn:node:ARCTIC","PSEA-10-01 Elog Event Data [Cooper, L./USCG-ESU]"
"2809","doi:10.5065/D6VX0DPX","2016-04-02T15:15:23.067Z","urn:node:ARCTIC","Ivotuk Flux Data - Moss Site (Excel) [Beringer, J.]"
"2810","doi:10.5065/D61J97RX","2016-04-02T06:39:32.685Z","urn:node:ARCTIC","KN195-10 PAR Data [Sambrotto/LDEO]"
"2811","doi:10.5065/D6R78C7W","2016-04-02T06:28:35.668Z","urn:node:ARCTIC","Sediment Trap Pigment and Biogenic Silica Fluxes"
"2812","doi:10.5065/D67M0617","2016-04-02T12:37:34.472Z","urn:node:ARCTIC","HLY-02-03 Satellite, AVHRR 1KM Channel 5 Imagery [NCAR/EOL]"
"2813","doi:10.5065/D62R3PPH","2016-04-02T07:19:16.012Z","urn:node:ARCTIC","Estimation of Micro-zooplankton (MZ) Abundance and Biomass, Summer 2008 (B55)"
"2814","doi:10.18739/A2NK3645R","2018-05-17T22:44:47.102Z","urn:node:ARCTIC","Mesozooplankton Abundance 2013"
"2815","doi:10.18739/A2HT2GB42","2018-11-15T02:13:00.181Z","urn:node:ARCTIC","Autonomous Ice Mass Balance Buoy Observations, Buoy 2000B, Central Arctic, 2000"
"2816","doi:10.18739/A28G27","2017-09-07T18:32:33.767Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1978. Roll 1 jpegs"
"2817","doi:10.5065/D6ZC8119","2016-04-02T15:50:41.207Z","urn:node:ARCTIC","Council Bulk Density Data (ASCII) [Beringer, J.]"
"2818","doi:10.5065/D64T6GDW","2016-04-02T12:18:37.967Z","urn:node:ARCTIC","Alpha Helix 2000 Bering Strait Cruise Underway Data [Aagaard, K., R. Woodgate, and T. Weingartner]"
"2819","doi:10.5065/D6JM27Q5","2016-04-02T11:13:52.875Z","urn:node:ARCTIC","Snow Depth Measurements from Barrow, Alaska, 1994"
"2820","doi:10.18739/A2D56W","2017-11-08T23:10:43.988Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1975. Roll 2 tiffs"
"2821","doi:10.18739/A28G8FG9H","2018-05-15T17:52:47.161Z","urn:node:ARCTIC","Transect data, Creamer's Field"
"2822","doi:10.18739/A2Q826","2017-09-01T21:22:09.840Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1992. Roll 3 tiffs"
"2823","doi:10.18739/A21S9T","2016-09-15T20:36:48.594Z","urn:node:ARCTIC","Passive acoustic data from Davis Strait - C1 12 of 17 (130122-0900-C1-10989.wav to 130304-2300-C1-11987.wav)"
"2824","doi:10.5065/D6GH9G2J","2016-04-02T10:58:59.443Z","urn:node:ARCTIC","HO2 and RO2 measurements during OASIS Barrow field intensive Spring 2009"
"2825","doi:10.5065/D64F1NV3","2016-04-02T13:11:11.461Z","urn:node:ARCTIC","HLY-02-03 CTD Data (MATLAB Format) [Flagg, C.]"
"2826","doi:10.18739/A2SP87","2016-04-02T08:39:34.514Z","urn:node:ARCTIC","Summertime seasonal Reco flux and 14C data"
"2827","doi:10.18739/A2PN5T","2017-07-14T18:10:56.461Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1995. Roll 3 tiffs - Fiducials"
"2828","doi:10.5065/D6KW5D3C","2016-04-02T13:15:16.953Z","urn:node:ARCTIC","HLY-04-02 Suspended Particulate Organic Matter (sPOM) Data (ASCII) [Bates, N. R.]"
"2829","doi:10.18739/A29P64","2016-04-02T04:22:58.168Z","urn:node:ARCTIC","Sep 2"
"2830","doi:10.18739/A2TP5D","2016-04-02T08:32:33.002Z","urn:node:ARCTIC","U1: Barrow active-layer thickness and snow depth"
"2831","doi:10.18739/A2295S","2017-04-11T23:14:25.644Z","urn:node:ARCTIC","Ocean water property observations reported from ice-tethered profiler(ITP) #55,Beaufort Sea, 2011"
"2832","doi:10.5065/D65D8PZG","2016-04-02T12:57:29.382Z","urn:node:ARCTIC","USCGC Healy HLY-03-03 Ship Log - Weather Information [USCG]"
"2833","doi:10.5065/D6NS0S1Q","2016-04-02T15:52:59.985Z","urn:node:ARCTIC","Alaska Average Annual Peak NDVI - Northern Alaska [Jia, J., H. Epstein, D. Walker]"
"2834","doi:10.18739/A23Z5N","2017-08-19T00:09:45.843Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1969. Roll 3 jpegs"
"2835","doi:10.5065/D6FJ2DWV","2016-04-02T11:57:08.645Z","urn:node:ARCTIC","ETOP05 Elevation Data for Areas Greater than 50 degrees North"
"2836","doi:10.5065/D65M63TZ","2016-04-02T12:26:11.942Z","urn:node:ARCTIC","HLY-02-01 Radium Isotope Data (Excel) [Kadko, D.]"
"2837","doi:10.18739/A2F76665G","2018-07-02T19:43:32.886Z","urn:node:ARCTIC","Report of the NSF Workshop on High‐Performance Distributed Computing and Polar Sciences"
"2838","doi:10.18739/A20F92","2017-08-24T22:42:01.669Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, November 17, 2012"
"2839","doi:10.5065/D6B56GRP","2016-04-02T07:15:28.082Z","urn:node:ARCTIC","Zooplankton Abundance and Species Composition (ASCII)"
"2840","doi:10.5065/D6KK98V0","2016-04-02T13:19:43.335Z","urn:node:ARCTIC","HLY-04-02 Bacterial Abundance and Production (ASCII) [Kirchman, D.]"
"2841","doi:10.18739/A29H4N","2016-12-04T16:59:21.060Z","urn:node:ARCTIC","Passive acoustic data from A3 in the Bering Strait for July 2014"
"2842","doi:10.5065/D6ZK5DSN","2016-04-02T11:23:28.455Z","urn:node:ARCTIC","Sea Ice Melt Ponds: Line Photo Composites"
"2843","doi:10.18739/A25V70","2017-09-13T23:44:59.864Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, September 1, 2011"
"2844","doi:10.18739/A2HC0M","2017-08-18T00:04:50.163Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, February 27, 2012"
"2845","doi:10.18739/A2Q23R032","2018-11-15T20:56:21.673Z","urn:node:ARCTIC","Autonomous Ice Mass Balance Buoy Observations, Buoy 2004C, Central Arctic, 2004"
"2846","doi:10.5065/D6T72FM0","2016-04-02T15:22:02.734Z","urn:node:ARCTIC","Ivotuk MNT Site Grid Aerial Photo [Walker, D.]"
"2847","doi:10.18739/A2PP3D","2018-03-28T00:43:15.676Z","urn:node:ARCTIC","Plant growth and flowering in the Arctic System Science Program (ARCSS) grid at Barrow and Atqasuk, Alaska, 2012-2017"
"2848","doi:10.5065/D61G0J88","2016-04-02T06:57:24.788Z","urn:node:ARCTIC","HLY-09-01 TeraScan Raw HRPT Satellite Data [Cooper, L./LDEO]"
"2849","doi:10.18739/A28Z56","2017-09-09T03:16:59.085Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1974. Roll 3 tiffs"
"2850","doi:10.5065/D6M32SZC","2016-04-02T15:10:11.763Z","urn:node:ARCTIC","Ivotuk Vegetation Species List and Cover Values [Walker, D.]"
"2851","doi:10.5065/D6833Q3M","2016-04-02T10:18:39.266Z","urn:node:ARCTIC","iisPacs"
"2852","doi:10.18739/A2CH0R","2016-04-02T05:08:57.391Z","urn:node:ARCTIC","Spectral Reflectance Measurements ARCSS grid Barrow, Alaska 2012"
"2853","doi:10.18739/A2ZG5K","2018-05-02T00:57:07.040Z","urn:node:ARCTIC","Mobile Instrumented Sensor Platform (MISP) Datalogger Atqasuk, Alaska, Data 2015"
"2854","doi:10.18739/A27Z7N","2017-10-30T21:15:24.114Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1968. Roll 1 tiffs"
"2855","doi:10.5065/D6ZP446C","2016-04-02T13:24:55.131Z","urn:node:ARCTIC","HLY-02-01 Ship Underway Data - Temperature/Dew Point (Plot) [NCAR/EOL]"
"2856","doi:10.18739/A2FG9F","2016-04-02T04:15:06.271Z","urn:node:ARCTIC","Apr 12"
"2857","doi:10.18739/A2G643","2016-04-02T06:16:58.184Z","urn:node:ARCTIC","Photos of frozen core, Creamer's Field"
"2858","doi:10.18739/A2GG70","2016-04-02T04:13:33.393Z","urn:node:ARCTIC","Apr 2"
"2859","doi:10.18739/A25361","2016-09-20T15:47:39.369Z","urn:node:ARCTIC","Passive acoustic data from Davis Strait - C6 12 of 16 (130221-0900-C6-11709.wav to 130403-2300-C6-12707.wav)"
"2860","doi:10.18739/A2MW47","2016-04-02T03:38:50.018Z","urn:node:ARCTIC","Oct 24"
"2861","doi:10.18739/A24J7K","2017-07-26T02:19:09.635Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1974. Roll 2 tiffs"
"2862","doi:10.5065/D63J3B0N","2016-04-02T12:09:39.263Z","urn:node:ARCTIC","Sir Wilfrid Laurier (SWL) Cruise Merged Chemistry Parameters (2002)"
"2863","doi:10.18739/A25K6V","2016-04-02T06:00:53.459Z","urn:node:ARCTIC","Pratt 2005 Characterization and Calibration of Lamination Stratigraphy of Cores Recovered from Lake Linné, Svalbard Norway"
"2864","doi:10.5065/D6FT8J6K","2016-04-02T15:03:43.254Z","urn:node:ARCTIC","Ivotuk LAI Measurements [Copass, C.]"
"2865","doi:10.18739/A24P09","2017-09-16T08:23:24.904Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1975. Roll 4 tiffs - Fiducials"
"2866","doi:10.18739/A2N29P67H","2019-09-19T19:25:16.973Z","urn:node:ARCTIC","Benthic macroinfaunal samples collected from the Canadian Coast Guard Ship (CCGS) Sir Wilfrid Laurier, Northern Bering Sea to Chukchi Sea, 2013"
"2867","doi:10.5065/D6VH5KZB","2016-04-02T11:22:14.424Z","urn:node:ARCTIC","Arctic Longwave Infrared Satellite Composite Imagery"
"2868","doi:10.18739/A22Z12P8G","2019-09-19T22:00:54.948Z","urn:node:ARCTIC","Large Area Estimates of Carbon Fluxes of Arctic Landscapes"
"2869","doi:10.18739/A2C02B","2016-04-02T05:26:36.048Z","urn:node:ARCTIC","Daily time lapse photography of Linnébreen 10Aug08 to 01Apr09"
"2870","doi:10.18739/A2WD3H","2016-08-16T21:40:27.894Z","urn:node:ARCTIC","Long-term functional impact of Herbivore Exclusion"
"2871","doi:10.18739/A2GR6C","2017-08-15T20:02:49.442Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, January 22, 2012"
"2872","doi:10.5065/D6DN4356","2016-04-02T10:53:47.457Z","urn:node:ARCTIC","Terrain and Vegetation of Imnavait Creek, AK: Permanent Plots"
"2873","doi:10.5065/D6FQ9TQZ","2016-04-02T13:10:59.787Z","urn:node:ARCTIC","HLY-02-03 Zooplankton Abundance [Lane, P., D. Sorarrain-Pilz, S. L. Smith, and L. Llinas]"
"2874","doi:10.18739/A2XM0R","2016-04-02T06:23:14.566Z","urn:node:ARCTIC","CSASN Specific Conductance and Temperature from I8 Inlet 2010"
"2875","doi:10.5065/D64B2ZFS","2016-04-02T15:08:47.796Z","urn:node:ARCTIC","Oumalik Site Factors Summary [Walker, D.]"
"2876","doi:10.18739/A26035","2016-04-02T06:04:34.188Z","urn:node:ARCTIC","Report: Forty-Thousand Years of Yedoma: An investigation into the spatial heterogeneity and paleo-history of organic-rich permafrost in Alaska"
"2877","doi:10.18739/A2XV6F","2017-08-23T20:11:04.850Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, April 2, 2012"
"2878","doi:10.5065/D6MG7MPD","2016-04-02T15:46:59.295Z","urn:node:ARCTIC","Thermal Soil Properties for Ivotuk and Council [Beringer, J.]"
"2879","doi:10.18739/A28613","2016-04-02T04:04:32.838Z","urn:node:ARCTIC","Feb 21"
"2880","doi:10.18739/A2P885","2016-04-02T04:26:49.013Z","urn:node:ARCTIC","Barrow_field_photos_200804"
"2881","doi:10.5065/D6G15XVW","2016-04-02T06:54:56.880Z","urn:node:ARCTIC","HLY-08-01 SCS Underway Sensor Data [Cooper, L./LDEO]"
"2882","doi:10.5065/D67942RD","2016-04-02T12:53:30.475Z","urn:node:ARCTIC","GenBank accession numbers for genetic data on D1D2 gene of copepods"
"2883","doi:10.18739/A2K06X078","2018-05-30T19:33:41.023Z","urn:node:ARCTIC","HLY-04-02 Service Group Bottle Data (WHP Format)"
"2884","doi:10.5065/D65M63P5","2016-04-02T07:29:58.881Z","urn:node:ARCTIC","Underway Seawater Sampling Aboard F/V Aldebaran in Winter and Summer 2010, Forage Distribution and Ocean Conditions (B62)"
"2885","doi:10.5065/D62F7KMS","2016-04-02T15:21:04.528Z","urn:node:ARCTIC","Council Flux Data - Forest Site (ASCII) [Beringer, J.]"
"2886","doi:10.18739/A23P9D","2016-04-02T11:17:34.593Z","urn:node:ARCTIC","Ayr Lake, Baffin Island 570Yr Leaf Wax Hydrogen Isotope and Varve Data"
"2887","doi:10.5065/D6D50K1V","2016-04-02T12:08:31.762Z","urn:node:ARCTIC","Camden Bay Industry Sediments [Trefry]"
"2888","doi:10.5065/D60863BP","2016-04-02T12:13:42.277Z","urn:node:ARCTIC","Oil Industry Meteorological Buoys Data"
"2889","doi:10.5065/D698853X","2016-04-02T12:52:32.427Z","urn:node:ARCTIC","HX274 CTD Data [Woodgate, R.]"
"2890","doi:10.5065/D6MW2F7R","2016-04-02T12:44:49.151Z","urn:node:ARCTIC","HLY-02-03 Sediment Core Lipid Analysis - Station 18 (ASCII) [Harvey, R.]"
"2891","doi:10.18739/A26D5P99Q","2019-04-12T18:23:51.686Z","urn:node:ARCTIC","Currents under land fast sea ice from tilt sensor moorings in Wolstenholme Fjord, Greenland, March - April 2017"
"2892","doi:10.5065/D6C8279S","2016-04-02T12:14:05.177Z","urn:node:ARCTIC","cANIMIDA Biota Contaminants [Trefry]"
"2893","doi:10.18739/A2JP69","2016-04-02T04:51:26.206Z","urn:node:ARCTIC","December 4, 2012"
"2894","doi:10.5065/D6FN149K","2016-04-02T11:09:59.134Z","urn:node:ARCTIC","Russian Rivers Data Set"
"2895","doi:10.18739/A23V47","2017-07-25T03:57:11.132Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1979. Roll 1 tiffs"
"2896","doi:10.18739/A2VM42W80","2018-05-29T17:46:46.252Z","urn:node:ARCTIC","Alaska Large Fire Database, converted to raster format, 1950-2009"
"2897","doi:10.18739/A2RS5T","2016-04-02T04:18:22.009Z","urn:node:ARCTIC","Sep 17"
"2898","doi:10.18739/A2353Z","2017-09-06T00:41:27.838Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, March 10, 2011"
"2899","doi:10.5065/D67H1GR9","2016-04-02T15:12:33.440Z","urn:node:ARCTIC","Council Climate Data - Shrub Site (Excel) [Beringer, J.]"
"2900","doi:10.5065/D6028PNF","2016-04-02T13:07:46.694Z","urn:node:ARCTIC","Sea Ice Permeability (csv) [Eicken, H.]"
"2901","doi:10.18739/A2T60P","2016-04-02T08:06:09.282Z","urn:node:ARCTIC","UVSIMN GUV Summit"
"2902","doi:10.5065/D6BV7DMB","2016-04-02T06:44:47.737Z","urn:node:ARCTIC","HLY-06-01 Raw 150 KHz ADCP Data [Grebmeier/LDEO]"
"2903","doi:10.18739/A2XW3N","2016-04-02T06:01:18.678Z","urn:node:ARCTIC","Daily time lapse photography of Linnébreen forefield"
"2904","doi:10.18739/A24B2X49X","2019-09-17T23:26:35.823Z","urn:node:ARCTIC","Controls on Carbon Flux in Moist Acidic Versus Nonacidic Tundra, Arctic LTER Data"
"2905","doi:10.18739/A29Z90B4F","2018-05-24T16:40:13.444Z","urn:node:ARCTIC","Sedimentation in High-Arctic Lake, Linnévatnet, Svalbard: A Modern Process Study Using Sediment Traps, 2009"
"2906","doi:10.18739/A2ZW2K","2016-04-02T05:34:32.649Z","urn:node:ARCTIC","Barrow_timeseries"
"2907","doi:10.18739/A2251FK3B","2019-09-19T21:49:37.131Z","urn:node:ARCTIC","Lake dynamics in the tundra of Western Greenland from 1969-2017"
"2908","doi:10.5065/D6TD9VGJ","2016-04-02T15:17:47.771Z","urn:node:ARCTIC","Updated North Slope Air and Ground Temperatures, Soil Moisture (ASCII) [Romanovsky, V.]"
"2909","doi:10.18739/A2WV64","2017-09-08T20:03:21.401Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, April 7, 2011"
"2910","doi:10.18739/A2KW57J2B","2019-09-19T21:58:49.114Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1990. Roll 3 jpegs"
"2911","doi:10.5065/D6862DJC","2016-04-02T12:54:51.663Z","urn:node:ARCTIC","HLY-04-03 Dissolved Inorganic Carbon (DIC) Data [Bates, N. R.]"
"2912","doi:10.18739/A2S31Q","2016-04-02T08:26:12.979Z","urn:node:ARCTIC","North Pole Environmental Observatory ISUS Nitrate Data"
"2913","doi:10.18739/A27672","2017-01-24T09:51:47.090Z","urn:node:ARCTIC","Passive acoustic data from A4 in the Bering Strait for December 2014"
"2914","doi:10.5065/D62R3PRD","2016-04-02T12:45:45.960Z","urn:node:ARCTIC","HLY-04-03 Mesozooplankton Grazing Rates (Excel) [Campbell, R. and C. Ashjian]"
"2915","doi:10.18739/A2QW11","2018-04-09T21:48:38.922Z","urn:node:ARCTIC","WHOI Ice Tethered Profiler #22"
"2916","doi:10.18739/A2H32M","2016-04-02T04:39:54.948Z","urn:node:ARCTIC","April 3, 2012"
"2917","doi:10.18739/A2KK7Z","2016-04-02T03:59:38.572Z","urn:node:ARCTIC","Nov 10"
"2918","doi:10.18739/A20C9C","2016-04-02T04:28:48.879Z","urn:node:ARCTIC","September"
"2919","doi:10.18739/A26G7H","2016-04-02T03:52:00.435Z","urn:node:ARCTIC","Mar 8"
"2920","doi:10.5065/D6V69GPX","2016-04-02T12:50:38.099Z","urn:node:ARCTIC","HLY-02-03 Service Group CTD Data (WHP Format) [Swift, J. et al.]"
"2921","doi:10.18739/A26K65","2016-04-02T08:02:18.482Z","urn:node:ARCTIC","SIZONET Surface Albedo Transects"
"2922","doi:10.18739/A2ZS2J","2018-05-08T21:30:15.748Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, September 20, 2011"
"2923","doi:10.5065/D6GF0RPT","2016-04-02T15:48:45.867Z","urn:node:ARCTIC","Council Temperature and Soil Moisture Data (ASCII) [Romanovsky, V.]"
"2924","doi:10.18739/A2K96T","2017-04-11T22:42:05.261Z","urn:node:ARCTIC","Ocean water property observations reported from ice-tethered profiler(ITP) #47,Transpolar Drift, 2011"
"2925","doi:10.18739/A2NK3652R","2019-09-20T22:23:06.039Z","urn:node:ARCTIC","Conductivity, Temperature, Pressure (CTD) measurements from Sea Bird Electronics SBE37 instruments taken in the Eurasian and Makarov basins, Arctic Ocean, 2015-2018"
"2926","doi:10.18739/A2F18SF4V","2019-09-19T23:11:42.362Z","urn:node:ARCTIC","Thule Ecosystem Flux [Welker]"
"2927","doi:10.18739/A2FZ5R","2017-09-07T20:47:58.637Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, March 28, 2011"
"2928","doi:10.5065/D62B8W6G","2016-04-02T15:02:44.365Z","urn:node:ARCTIC","Incorporation of a Permafrost Model into a Large Scale Ecosystem Model [Zhuang, Q.]"
"2929","doi:10.18739/A2189N","2016-04-02T06:05:31.884Z","urn:node:ARCTIC","2011"
"2930","doi:10.18739/A23X83K1S","2018-05-11T23:13:29.478Z","urn:node:ARCTIC","BeringFall2013_laser_BeringFlight"
"2931","doi:10.18739/A2KH0DZ42","2018-11-15T20:23:19.571Z","urn:node:ARCTIC","Autonomous Ice Mass Balance Buoy Observations, Buoy 2012F, Canadian Islands, 2012"
"2932","doi:10.18739/A2S59F","2016-04-02T04:25:40.072Z","urn:node:ARCTIC","Barrow_field_201112_SnowDepthandDrift"
"2933","doi:10.5065/D6RN361C","2016-04-02T15:53:12.328Z","urn:node:ARCTIC","Ivotuk Vegetation Classification Data [Liston, G.]"
"2934","doi:10.18739/A2J907","2016-04-02T08:39:59.415Z","urn:node:ARCTIC","High Arctic C, N and P pools: the effects of depth, NDVI, and seasonality"
"2935","doi:10.18739/A2TS42","2016-04-02T08:17:34.597Z","urn:node:ARCTIC","Seasonal time series from 1982-2011"
"2936","doi:10.5065/D6NS0RWH","2016-04-02T07:01:03.190Z","urn:node:ARCTIC","HLY-08-01 Sensor Calibration Data [Cooper, L./LDEO]"
"2937","doi:10.18739/A2NK4F","2018-05-11T17:59:59.895Z","urn:node:ARCTIC","Hydroxyl (OH) airglow image data, Alaska, December 28, 2011"
